1.0014, 0.025849
1.0059, 0.032496
1.0105, 0.040620
1.0150, 0.048006
1.0195, 0.056869
1.0240, 0.064254
1.0285, 0.072378
1.0330, 0.080502
1.0375, 0.087888
1.0420, 0.096750
1.0450, 0.10487
1.0495, 0.11226
1.0556, 0.12186
1.0616, 0.13146
1.0646, 0.14106
1.0736, 0.15140
1.0796, 0.15953
1.0887, 0.16691
1.1007, 0.17504
1.1128, 0.18242
1.1234, 0.18907
1.1354, 0.19498
1.1505, 0.20162
1.1641, 0.20753
1.1822, 0.21270
1.1973, 0.21787
1.2064, 0.22157
