1.1005, 57.813
1.1037, 58.594
1.1068, 59.688
1.1099, 60.625
1.1131, 61.563
1.1162, 62.813
1.1194, 63.750
1.1225, 65.000
1.1257, 66.094
1.1288, 67.031
1.1319, 68.125
1.1351, 69.375
1.1398, 70.625
1.1445, 72.188
1.1492, 73.594
1.1539, 75.000
1.1586, 76.094
1.1634, 77.188
1.1665, 78.438
1.1728, 79.688
1.1759, 80.938
1.1822, 82.188
1.1869, 83.438
1.1916, 84.375
1.1979, 85.313
