1.1005, 76.250
1.1037, 77.344
1.1052, 78.594
1.1084, 79.688
1.1115, 80.781
1.1147, 81.875
1.1178, 83.125
1.1209, 84.531
1.1257, 85.781
1.1288, 87.031
1.1335, 88.438
1.1382, 89.688
1.1429, 91.250
1.1476, 92.500
1.1524, 93.750
1.1571, 95.156
1.1634, 96.563
1.1681, 97.813
1.1743, 98.750
